Unnamed: 0,title,release_year,locations,director,writer,imdb_rating,genres,type,release_decade,longitude,latitude,min_distance_to_tourist_spot,is_tourist_spot,location_cluster,search_key
435.0,Cardinal X,2015.0,100 Alemany Blvd.,Annie Wang,Annie Wang,5.3,Crime  Drama,movie,2010.0,-122.40893137,37.736903389,3015.9725084645142,0,99.0,cardinal x 2015.0 100 alemany blvd. annie wang annie wang crime  drama 2010.0
949.0,Cardinal X,2015.0,119 Utah,Annie Wang,Annie Wang,5.3,Crime  Drama,movie,2010.0,-122.406714772,37.768144295,1655.4907078693484,0,94.0,cardinal x 2015.0 119 utah annie wang annie wang crime  drama 2010.0
952.0,Cardinal X,2015.0,1601 Lane St.,Annie Wang,Annie Wang,5.3,Crime  Drama,movie,2010.0,-122.389677019,37.731789005,4130.191329144078,0,37.0,cardinal x 2015.0 1601 lane st. annie wang annie wang crime  drama 2010.0
134.0,Cardinal X,2015.0,3639 Taraval St,Annie Wang,Annie Wang,5.3,Crime  Drama,movie,2010.0,-122.505325993,37.741575003,3233.544511681867,0,28.0,cardinal x 2015.0 3639 taraval st annie wang annie wang crime  drama 2010.0
1053.0,Ant-Man,2015.0,California between Kearney and Davis,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.39763002,37.793500013,406.4595751619934,1,101.0,ant-man 2015.0 california between kearney and davis peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
605.0,Ant-Man,2015.0,Market between Stuart and Van Ness,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.419260024,37.775170006,455.0753082399583,1,96.0,ant-man 2015.0 market between stuart and van ness peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
272.0,Ant-Man,2015.0,420 Jones St. at Ellis St.,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.412779975,37.784900012,495.78731257929456,1,62.0,ant-man 2015.0 420 jones st. at ellis st. peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
1841.0,Ant-Man,2015.0,Conzelman Rd at McCollough Rd and down Conzelman Rd.,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.494189964,37.83366999,1789.252533350431,0,30.0,ant-man 2015.0 conzelman rd at mccollough rd and down conzelman rd. peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
1376.0,Ant-Man,2015.0,Grant between Bush and Broadway,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.406990008,37.797859985,327.3895843240268,1,11.0,ant-man 2015.0 grant between bush and broadway peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
628.0,Ant-Man,2015.0,Lombard at Hyde,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.419620027,37.802000017,22.083290145492775,1,29.0,ant-man 2015.0 lombard at hyde peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
1470.0,Ant-Man,2015.0,Broadway between Powell and Davis,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.398669963,37.798889995,413.03079450719895,1,67.0,ant-man 2015.0 broadway between powell and davis peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
1194.0,Ant-Man,2015.0,601 Buena Vista Ave West at Java St.,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.443699978,37.766949999,303.68986330191626,1,78.0,ant-man 2015.0 601 buena vista ave west at java st. peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
1236.0,Ant-Man,2015.0,Pine between Kearney and Davis,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.397340006,37.792489993,296.85481873925664,1,101.0,ant-man 2015.0 pine between kearney and davis peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
747.0,Ant-Man,2015.0,"Treasure Island, Building #1, Ave of the Palms",Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.371539623,37.816607394,600.6523355538096,1,21.0,"ant-man 2015.0 treasure island, building #1, ave of the palms peyton reed gabriel ferrari action  comedy  sci-fi 2010.0"
2011.0,Ant-Man,2015.0,Columbus between Bay and Washington,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.403299959,37.795529984,52.117435215785015,1,11.0,ant-man 2015.0 columbus between bay and washington peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
33.0,Ant-Man,2015.0,Intersection of California at Polk,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.420680003,37.790569993,828.3372236680607,1,95.0,ant-man 2015.0 intersection of california at polk peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
131.0,Ant-Man,2015.0,Intersection of Broadway at Kearney,Peyton Reed,Gabriel Ferrari,7.2,Action  Comedy  Sci-Fi,movie,2010.0,-122.405489982,37.798019996,389.0675954449234,1,58.0,ant-man 2015.0 intersection of broadway at kearney peyton reed gabriel ferrari action  comedy  sci-fi 2010.0
2068.0,Americana,2015.0,Coi Restaurant (373 Broadway),Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.403379,37.798091996,330.5401256174475,1,58.0,americana 2015.0 coi restaurant (373 broadway) zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
418.0,Americana,2015.0,Foreign Cinema (2534 Mission),Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.41888,37.75649,771.5989126661956,1,65.0,americana 2015.0 foreign cinema (2534 mission) zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
1112.0,Americana,2015.0,Treasure Island,Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.37087,37.82489,600.0684478973598,1,21.0,americana 2015.0 treasure island zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
1797.0,Americana,2015.0,3232 Jackson Ave.,Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.448786033,37.790871993,846.1550801999965,1,45.0,americana 2015.0 3232 jackson ave. zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
1509.0,Americana,2015.0,33 Spruce St,Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.45441096,37.790321008,1086.321716456433,0,45.0,americana 2015.0 33 spruce st zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
1141.0,Americana,2015.0,Bernal Heights Park,Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.41201,37.74365,2236.6348545356745,0,99.0,americana 2015.0 bernal heights park zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
210.0,Americana,2015.0,The San Francisco School (300 Gavin St.),Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.41163,37.73251,3348.636457297083,0,99.0,americana 2015.0 the san francisco school (300 gavin st.) zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
698.0,Americana,2015.0,John Shelley Drive John McLaren Park,Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.423116,37.723073,4139.85750130333,0,14.0,americana 2015.0 john shelley drive john mclaren park zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
1283.0,Americana,2015.0,Variety Preview Room (582 Market St.),Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.40133,37.78932,397.5816766714969,1,100.0,americana 2015.0 variety preview room (582 market st.) zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
1421.0,Americana,2015.0,679 Madrid St,Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.434722959,37.718754014,4201.142188595819,0,6.0,americana 2015.0 679 madrid st zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
1897.0,Americana,2015.0,St. Francis Episcopal Church (399 San Fernando Way),Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.469752,37.730356,2898.9918932132114,0,39.0,americana 2015.0 st. francis episcopal church (399 san fernando way) zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
1886.0,Americana,2015.0,Jackson St. at Spruce,Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.454120024,37.78997999,1111.0396473469466,0,45.0,americana 2015.0 jackson st. at spruce zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
1434.0,Americana,2015.0,20th St and Illinois/Faxon St. and Kenwood/Glenbrook at Mt. Springs,Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.387580035,37.760560013,932.2816163564595,1,82.0,americana 2015.0 20th st and illinois/faxon st. and kenwood/glenbrook at mt. springs zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
563.0,Americana,2015.0,Roxie Theater (3117 16th St.),Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.42244,37.76486,591.7729370693327,1,71.0,americana 2015.0 roxie theater (3117 16th st.) zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
1635.0,Americana,2015.0,Palace of Fine Arts,Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.44899,37.80288,76.9083818293177,1,42.0,americana 2015.0 palace of fine arts zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
941.0,Americana,2015.0,Romolo Place @ Fresno St.,Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.406360024,37.798599982,304.2496898928214,1,52.0,americana 2015.0 romolo place @ fresno st. zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
776.0,Americana,2015.0,Laguna Honda Hospital; 375 Laguna Honda Blvd.,Zachary Shedd,Zachary Shedd,6.6,Action  Comedy  Crime  Drama  Western,movie,2010.0,-122.45672797,37.74778901,938.2035406819451,1,5.0,americana 2015.0 laguna honda hospital; 375 laguna honda blvd. zachary shedd zachary shedd action  comedy  crime  drama  western 2010.0
1587.0,Age of Adaline,2015.0,Driving various SF Streets,Lee Toland Krieger,J. Mills Goodloe,7.2,Drama  Fantasy  Romance,movie,2010.0,-122.41966,37.77712,241.62141224294245,1,17.0,age of adaline 2015.0 driving various sf streets lee toland krieger j. mills goodloe drama  fantasy  romance 2010.0
404.0,Age of Adaline,2015.0,Plate Shots SF streets various,Lee Toland Krieger,J. Mills Goodloe,7.2,Drama  Fantasy  Romance,movie,2010.0,-122.41966,37.77712,241.62141224294245,1,17.0,age of adaline 2015.0 plate shots sf streets various lee toland krieger j. mills goodloe drama  fantasy  romance 2010.0
82.0,Age of Adaline,2015.0,Pier 50- end of the pier,Lee Toland Krieger,J. Mills Goodloe,7.2,Drama  Fantasy  Romance,movie,2010.0,-122.383916975,37.773631005,605.2164397362477,1,38.0,age of adaline 2015.0 pier 50- end of the pier lee toland krieger j. mills goodloe drama  fantasy  romance 2010.0
1322.0,Age of Adaline,2015.0,California @ Montgomery,Lee Toland Krieger,J. Mills Goodloe,7.2,Drama  Fantasy  Romance,movie,2010.0,-122.402769971,37.79289002,249.37532577065952,1,101.0,age of adaline 2015.0 california @ montgomery lee toland krieger j. mills goodloe drama  fantasy  romance 2010.0
768.0,Age of Adaline,2015.0,Montgomery/Green,Lee Toland Krieger,J. Mills Goodloe,7.2,Drama  Fantasy  Romance,movie,2010.0,-122.459045955,37.800209709,92.9192230203757,1,1.0,age of adaline 2015.0 montgomery/green lee toland krieger j. mills goodloe drama  fantasy  romance 2010.0
1260.0,Parks and Recreation (Season 6),2014.0,Larkin & Fulton,Dean Holland,Greg Daniels,8.6,Comedy,tv series,2010.0,-122.416760038,37.779589993,220.47060061864136,1,17.0,parks and recreation (season 6) 2014.0 larkin & fulton dean holland greg daniels comedy 2010.0
1894.0,Parks and Recreation (Season 6),2014.0,Filbert from Hyde to Leavenworth,Dean Holland,Greg Daniels,8.6,Comedy,tv series,2010.0,-122.41966,37.77712,241.62141224294245,1,17.0,parks and recreation (season 6) 2014.0 filbert from hyde to leavenworth dean holland greg daniels comedy 2010.0
998.0,Parks and Recreation (Season 6),2014.0,Columbus and Green,Dean Holland,Greg Daniels,8.6,Comedy,tv series,2010.0,-122.408980039,37.799499988,90.18079707199531,1,52.0,parks and recreation (season 6) 2014.0 columbus and green dean holland greg daniels comedy 2010.0
699.0,Parks and Recreation (Season 6),2014.0,Embarcadero & Market,Dean Holland,Greg Daniels,8.6,Comedy,tv series,2010.0,-122.396298608,37.793521313,352.0157224113981,1,101.0,parks and recreation (season 6) 2014.0 embarcadero & market dean holland greg daniels comedy 2010.0
1138.0,Need For Speed,2014.0,California St from Taylor to Powell,Scott Waugh,George Gatins,6.4,Action  Crime  Thriller,movie,2010.0,-122.410828,37.791841,76.66717932277267,1,36.0,need for speed 2014.0 california st from taylor to powell scott waugh george gatins action  crime  thriller 2010.0
1025.0,Need For Speed,2014.0,Embarcadero from Broadway to Folsom,Scott Waugh,George Gatins,6.4,Action  Crime  Thriller,movie,2010.0,-122.410722671,37.808306105,164.52520469074494,1,40.0,need for speed 2014.0 embarcadero from broadway to folsom scott waugh george gatins action  crime  thriller 2010.0
1548.0,Need For Speed,2014.0,Powell St. from Geary to Sacramento,Scott Waugh,George Gatins,6.4,Action  Crime  Thriller,movie,2010.0,-122.408300015,37.787820016,77.79396556723074,1,59.0,need for speed 2014.0 powell st. from geary to sacramento scott waugh george gatins action  crime  thriller 2010.0
295.0,Need For Speed,2014.0,Mason St from Pine to Sacramento,Scott Waugh,George Gatins,6.4,Action  Crime  Thriller,movie,2010.0,-122.40963781,37.786121338,190.19309283351046,1,66.0,need for speed 2014.0 mason st from pine to sacramento scott waugh george gatins action  crime  thriller 2010.0
1342.0,Murder in the First (Season 1),2014.0,Berry Street between 3rd and 4th Streets,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.392274,37.776632,202.80231068066013,1,38.0,murder in the first (season 1) 2014.0 berry street between 3rd and 4th streets steven bochcho eric lodal drama  thriller 2010.0
773.0,Murder in the First (Season 1),2014.0,24th Street between Folsom and Harrison Streets,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.411889984,37.752650011,1520.6515308303653,0,60.0,murder in the first (season 1) 2014.0 24th street between folsom and harrison streets steven bochcho eric lodal drama  thriller 2010.0
71.0,Murder in the First (Season 1),2014.0,Oracle Park,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.38951,37.77849,128.162085581934,1,27.0,murder in the first (season 1) 2014.0 oracle park steven bochcho eric lodal drama  thriller 2010.0
1333.0,Murder in the First (Season 1),2014.0,13 Lucky Street,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.413392022,37.752227982,1442.4727551463332,0,60.0,murder in the first (season 1) 2014.0 13 lucky street steven bochcho eric lodal drama  thriller 2010.0
1247.0,Murder in the First (Season 1),2014.0,Hall of Justice (850 Bryant Street),Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.404281982,37.775144986,1225.6565346753894,0,72.0,murder in the first (season 1) 2014.0 hall of justice (850 bryant street) steven bochcho eric lodal drama  thriller 2010.0
2060.0,Murder in the First (Season 1),2014.0,1821 Alabama Street,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.410185022,37.743999007,2299.0953031750582,0,99.0,murder in the first (season 1) 2014.0 1821 alabama street steven bochcho eric lodal drama  thriller 2010.0
247.0,Murder in the First (Season 1),2014.0,800 Bay Street,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.420434999,37.804970982,242.39071261815764,1,19.0,murder in the first (season 1) 2014.0 800 bay street steven bochcho eric lodal drama  thriller 2010.0
2012.0,Murder in the First (Season 1),2014.0,Waverly Alley between Grant and Sacramento Streets,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.406089959,37.793400017,317.56022167976965,1,11.0,murder in the first (season 1) 2014.0 waverly alley between grant and sacramento streets steven bochcho eric lodal drama  thriller 2010.0
1199.0,Murder in the First (Season 1),2014.0,Dolores Park,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.425555001,37.762680006,257.91307248995406,1,76.0,murder in the first (season 1) 2014.0 dolores park steven bochcho eric lodal drama  thriller 2010.0
654.0,Murder in the First (Season 1),2014.0,Alamo Square Park,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.43146,37.77722,165.73625513695765,1,69.0,murder in the first (season 1) 2014.0 alamo square park steven bochcho eric lodal drama  thriller 2010.0
781.0,Murder in the First (Season 1),2014.0,731 Grant Avenue,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.406239983,37.793774276,323.39026084773985,1,11.0,murder in the first (season 1) 2014.0 731 grant avenue steven bochcho eric lodal drama  thriller 2010.0
463.0,Murder in the First (Season 1),2014.0,Cameron House (920 Sacramento Street),Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.408437981,37.793371979,298.20124552563516,1,11.0,murder in the first (season 1) 2014.0 cameron house (920 sacramento street) steven bochcho eric lodal drama  thriller 2010.0
1280.0,Murder in the First (Season 1),2014.0,Kearny Street between Broadway and Pacific Avenue,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.405389986,37.797060016,300.9488919102002,1,58.0,murder in the first (season 1) 2014.0 kearny street between broadway and pacific avenue steven bochcho eric lodal drama  thriller 2010.0
1463.0,Murder in the First (Season 1),2014.0,373 Columbus Avenue,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.407823001,37.798381004,240.22804720279586,1,52.0,murder in the first (season 1) 2014.0 373 columbus avenue steven bochcho eric lodal drama  thriller 2010.0
1090.0,Murder in the First (Season 1),2014.0,Palace of Fine Arts (3301 Lyon Street),Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.44899,37.80288,76.9083818293177,1,42.0,murder in the first (season 1) 2014.0 palace of fine arts (3301 lyon street) steven bochcho eric lodal drama  thriller 2010.0
1101.0,Murder in the First (Season 1),2014.0,9 Calhoun Terrace,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.403868,37.800770014,173.95843217989184,1,48.0,murder in the first (season 1) 2014.0 9 calhoun terrace steven bochcho eric lodal drama  thriller 2010.0
